timestamp,pos_x,pos_y,pos_z,orient_x,orient_y,orient_z,orient_w,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
66.402,-0.012318203,2.294116734,-15.59512188,0.010730964,-0.00877528,0.581565866,0.813381205,-0.052670333,0.286696935,-0.341303754,0.099788894,0.010201787,-0.844484999
66.452,-0.014677089,2.308499864,-15.61229564,0.01232482,-0.010084629,0.563119559,0.82622198,-0.042071621,0.289058907,-0.345485755,0.065794721,0.003862604,-0.94078909
66.502,-0.016545983,2.322971845,-15.62967585,0.012871673,-0.010766983,0.543625401,0.839160184,-0.033896386,0.288271175,-0.349507896,-0.001989807,0.010353771,-0.897645264
66.552,-0.018102377,2.337235416,-15.6472583,0.011868926,-0.00992759,0.526224321,0.850204996,-0.028758676,0.282279825,-0.353741925,-0.09320551,0.029076816,-0.752176496
66.602,-0.019399845,2.351214995,-15.66506673,0.009450586,-0.00776861,0.511741722,0.859052237,-0.02295647,0.277617288,-0.358442933,-0.146637309,0.032742096,-0.618304202
66.652,-0.020339957,2.365029851,-15.68311593,0.006479351,-0.00553792,0.499440528,0.866306244,-0.014565163,0.275385294,-0.363362454,-0.13681901,0.0094339,-0.536969819
66.702,-0.020798657,2.378775189,-15.70140647,0.003974528,-0.004519588,0.488401989,0.872598002,-0.003875377,0.27459822,-0.36793303,-0.070955376,-0.030111969,-0.481621745
66.752,-0.020672065,2.39252039,-15.71990613,0.002854525,-0.005441293,0.478481883,0.878075926,0.008757691,0.275625056,-0.371803885,0.030032547,-0.070970342,-0.429391223
66.802,-0.019865274,2.406386735,-15.73854841,0.003755253,-0.008311942,0.469477356,0.882897402,0.023228999,0.279308454,-0.373148479,0.140857373,-0.083771296,-0.393250121
66.852,-0.018292216,2.420500914,-15.75718628,0.006900687,-0.012161502,0.460925319,0.88732876,0.039273382,0.285373984,-0.372382756,0.216489523,-0.063111521,-0.381022948
66.902,-0.015880823,2.434948938,-15.77577169,0.011218753,-0.015838096,0.45217995,0.891715531,0.056721447,0.292125379,-0.370860214,0.218861214,-0.028706726,-0.406503236
66.952,-0.012559971,2.449736062,-15.79425804,0.015172843,-0.018317353,0.442419188,0.896492901,0.075602632,0.299330153,-0.368676997,0.154750302,0.006960512,-0.45926353
67.002,-0.008253084,2.464918112,-15.81264007,0.017461349,-0.019223997,0.431531142,0.901724133,0.096153197,0.307794677,-0.366776045,0.051461318,0.025745176,-0.496396907
67.052,-0.002878286,2.480549328,-15.83094609,0.017361854,-0.018819498,0.420224737,0.907058743,0.118127392,0.317194256,-0.36567742,-0.055834532,0.020679346,-0.497458243
67.102,0.003620465,2.496666252,-15.84920073,0.015114105,-0.01777507,0.409111831,0.912185902,0.141053451,0.327116343,-0.364342235,-0.118971786,0.003540148,-0.484461331
67.152,0.011283761,2.513280323,-15.86736638,0.012053291,-0.016862092,0.398198544,0.917065051,0.164605038,0.337082443,-0.362407278,-0.114570279,-0.017774098,-0.476603439
67.202,0.020069471,2.5303376,-15.88544502,0.009472848,-0.016670838,0.386729855,0.921993692,0.184624606,0.343645842,-0.360889551,-0.069281799,-0.025536294,-0.548785963
67.252,0.029706883,2.54757026,-15.90346045,0.008113551,-0.016865951,0.372334293,0.927909955,0.200015802,0.345145747,-0.359837995,-0.011323768,-0.012888788,-0.692594641
67.302,0.040105647,2.564819029,-15.92142935,0.008167046,-0.017390921,0.354772261,0.934755314,0.215613629,0.344564015,-0.358936634,0.046586169,-0.006598784,-0.799907599
67.352,0.051325471,2.581994436,-15.9393523,0.009328732,-0.018366377,0.335336435,0.941873201,0.232694366,0.342246722,-0.358040321,0.083373489,-0.012696439,-0.841999964
67.402,0.063423635,2.599016349,-15.95723301,0.010837359,-0.019742083,0.31548345,0.948663794,0.250042698,0.338366671,-0.357188526,0.084441358,-0.022663842,-0.818594541
67.452,0.076210187,2.615747738,-15.97507113,0.011923819,-0.020713901,0.297837902,0.954317212,0.260017038,0.330924903,-0.356519704,0.041225173,0.004278869,-0.654181597
67.502,0.089417096,2.632106148,-15.99289467,0.012039209,-0.020419193,0.284568071,0.958362732,0.268304025,0.324028106,-0.356475517,-0.018258499,0.036416078,-0.467366348
67.552,0.103096494,2.648160202,-16.01072738,0.011060343,-0.019189095,0.275246207,0.961118605,0.27880114,0.318407683,-0.356921445,-0.067602752,0.043931965,-0.326151913
67.602,0.11725792,2.663916545,-16.0286049,0.009188157,-0.017629981,0.267939059,0.963230721,0.285880658,0.311681192,-0.358360665,-0.096020725,0.048424157,-0.317828807
67.652,0.131616863,2.679295962,-16.04658889,0.007038588,-0.015780046,0.258950592,0.965736009,0.288138244,0.303816647,-0.361085427,-0.092765409,0.055049828,-0.435933479
67.702,0.146089475,2.694267614,-16.06472232,0.005284768,-0.014204984,0.24686279,0.968931913,0.29099195,0.295084347,-0.364018865,-0.05961237,0.036917592,-0.551619676
67.752,0.160744073,2.708755351,-16.08298708,0.004310291,-0.013628052,0.232761415,0.972428826,0.295118744,0.284613555,-0.366404987,-0.014333567,-0.002275137,-0.595984816
67.802,0.175593268,2.722692885,-16.10136916,0.004148987,-0.014293881,0.217819023,0.975875681,0.298357865,0.273266431,-0.368884245,0.025156369,-0.039731203,-0.640367699
67.852,0.190578674,2.736068693,-16.11988948,0.00457375,-0.015853233,0.201192088,0.979412834,0.30104748,0.262324047,-0.37188467,0.048741823,-0.061495451,-0.718545135
67.902,0.205723414,2.748907053,-16.13856569,0.005209756,-0.01778741,0.182483976,0.983034112,0.30488074,0.25160617,-0.375005955,0.05094368,-0.065210754,-0.801490076
67.952,0.221114482,2.761208854,-16.15739476,0.005624154,-0.019579044,0.161818347,0.986610284,0.311031192,0.240970679,-0.37803355,0.034021732,-0.054819194,-0.868823669
68.002,0.236814777,2.772973788,-16.17636717,0.005533889,-0.020746395,0.140387919,0.989863726,0.315191545,0.229851054,-0.380583772,0.00715045,-0.014578,-0.833047783
68.052,0.252534825,2.784167547,-16.19545427,0.005054807,-0.020204133,0.121533328,0.992368829,0.313347283,0.218506712,-0.382923167,-0.019148631,0.062648015,-0.688769385
68.102,0.26815889,2.794830917,-16.21467793,0.004295526,-0.017836823,0.106429543,0.994150969,0.312047593,0.20868613,-0.386074067,-0.037928914,0.117097305,-0.534835068
68.152,0.283776366,2.805039209,-16.2340829,0.003333267,-0.014735416,0.095129385,0.995350268,0.312930062,0.200206151,-0.390065855,-0.046659465,0.117569842,-0.379432253
68.202,0.299445904,2.814846152,-16.2536788,0.002412573,-0.01220412,0.087326754,0.996102041,0.313190523,0.192332095,-0.393223252,-0.031338513,0.078990636,-0.270780696
68.252,0.315013465,2.824269667,-16.27338788,0.002188899,-0.010793899,0.080930138,0.996658925,0.309001826,0.185191988,-0.395003541,0.010749968,0.035457212,-0.258604172
68.302,0.330325228,2.833365934,-16.29317805,0.002970964,-0.010607086,0.073914956,0.997203712,0.303991994,0.178839245,-0.396559536,0.050676438,-0.013649143,-0.307218604
68.352,0.345442594,2.84213183,-16.3130503,0.004263523,-0.011754206,0.065266933,0.997789501,0.301247008,0.171990752,-0.398311742,0.060092757,-0.064422578,-0.386293122
68.402,0.360461908,2.850547571,-16.33300298,0.005355406,-0.013917388,0.054170578,0.99842034,0.299499238,0.164880153,-0.399538524,0.047585405,-0.090251784,-0.506653944
68.452,0.37540105,2.85859017,-16.35299621,0.005909031,-0.016224146,0.039627929,0.999065307,0.298415486,0.156935343,-0.400169561,0.020727886,-0.079932524,-0.652088982
68.502,0.390360634,2.866219787,-16.37302179,0.005620244,-0.01797524,0.021738285,0.99958629,0.300900527,0.148745865,-0.40082658,-0.012560594,-0.052980277,-0.764098336
68.552,0.405583599,2.873445282,-16.39308428,0.004549766,-0.019073541,0.001856328,0.999806008,0.308286052,0.140385368,-0.401733424,-0.041138506,-0.028641483,-0.818895544
68.602,0.421151134,2.880218657,-16.41321187,0.002795149,-0.019373691,-0.01827024,0.999641459,0.312544553,0.130916194,-0.403510331,-0.065386354,0.018082451,-0.765071399
68.652,0.436760982,2.886528659,-16.43345791,0.000678972,-0.018133943,-0.035403983,0.999208315,0.31176115,0.121988497,-0.406362303,-0.07059728,0.082653873,-0.608716654
68.702,0.452354523,2.89241366,-16.4538622,-0.001200741,-0.015647071,-0.048395227,0.998704976,0.312409575,0.113834017,-0.409694318,-0.050335917,0.111596794,-0.441261908
68.752,0.468044049,2.897902408,-16.47443691,-0.00228413,-0.013091319,-0.057208568,0.9982738,0.315388739,0.106090687,-0.413190705,-0.01582317,0.087899035,-0.2719781
68.802,0.48388755,2.903008201,-16.49518526,-0.002376269,-0.011575591,-0.062212238,0.997992984,0.317620074,0.098361136,-0.416530124,0.018023747,0.033018126,-0.152110434
68.852,0.499752672,2.907724634,-16.51608936,-0.001637643,-0.011425236,-0.065473414,0.99778756,0.316376208,0.090991315,-0.419499161,0.043090274,-0.020933796,-0.128765483
68.902,0.515513272,2.912108773,-16.53713013,-0.000308567,-0.012442214,-0.069254743,0.997521366,0.314726582,0.08437245,-0.421798083,0.05687648,-0.066185942,-0.172936524
68.952,0.531288962,2.91612288,-16.55825228,0.001123498,-0.014516447,-0.074259772,0.997132637,0.316844339,0.076294912,-0.422936046,0.046757417,-0.103567762,-0.225717561
69.002,0.547219401,2.919730871,-16.57942564,0.002064872,-0.017190312,-0.081003351,0.996563438,0.319892903,0.068724166,-0.424020457,0.021549567,-0.106689876,-0.326480455
69.052,0.563288296,2.922994978,-16.60066276,0.002266432,-0.019460147,-0.091020492,0.995656284,0.32301922,0.062020739,-0.425461766,-0.005700701,-0.072268659,-0.473771047
69.102,0.579564928,2.92589593,-16.62197771,0.001585869,-0.020717318,-0.104629535,0.994294191,0.32830354,0.053948228,-0.427065012,-0.034754516,-0.02431453,-0.610796597
69.152,0.596169884,2.928329979,-16.64337331,4.28E-05,-0.020917032,-0.121105219,0.992419267,0.335838615,0.043394089,-0.428715345,-0.059714066,0.016644294,-0.705908513
69.202,0.613139305,2.930153014,-16.66485244,-0.00217843,-0.020275358,-0.139004405,0.990081784,0.342138787,0.029485092,-0.430360407,-0.078236993,0.049966761,-0.72478274
69.252,0.630368682,2.931211245,-16.6864069,-0.004732094,-0.019022209,-0.156320518,0.987511852,0.346772366,0.013293743,-0.43168267,-0.077845636,0.065126283,-0.673703616
69.302,0.647800323,2.93147766,-16.70798281,-0.006643385,-0.017697514,-0.171563227,0.984991737,0.349928526,-0.001305681,-0.430721496,-0.023156537,0.048979316,-0.556215836
69.352,0.665373199,2.931087079,-16.72945645,-0.006453225,-0.016834884,-0.183343707,0.982883527,0.353228883,-0.013815243,-0.42847478,0.058204998,0.005029436,-0.40861964
69.402,0.683152204,2.930059561,-16.75084082,-0.004446375,-0.016939798,-0.191822858,0.981273287,0.357813823,-0.027015295,-0.427102955,0.096764884,-0.046265243,-0.294351081
69.452,0.701142665,2.928351239,-16.7721781,-0.001993985,-0.018053466,-0.198523073,0.979927898,0.361239769,-0.040668896,-0.426535863,0.080310626,-0.076025906,-0.267128957
69.502,0.719291242,2.925964157,-16.79349086,-0.000338581,-0.0197462,-0.205410088,0.978476708,0.365106917,-0.054427034,-0.42581283,0.031031855,-0.084605251,-0.292791105
69.552,0.737718755,2.922866374,-16.81474477,-5.76E-05,-0.02183485,-0.212919078,0.97682583,0.372271458,-0.069012502,-0.424377247,-0.029954988,-0.084425044,-0.320126165
69.602,0.756506621,2.91906947,-16.83593285,-0.001245579,-0.023889898,-0.220301812,0.975138366,0.377927442,-0.081501895,-0.423370672,-0.077668118,-0.050788175,-0.262391305
69.652,0.775475994,2.914756928,-16.85709779,-0.003380814,-0.024800687,-0.224702812,0.974105817,0.380741383,-0.090223901,-0.423383419,-0.089976124,0.013845632,-0.099629908
69.702,0.794542554,2.910092397,-16.87828454,-0.005531094,-0.024014175,-0.225363788,0.973962982,0.380797965,-0.095308691,-0.424146217,-0.053035227,0.08388055,0.003163099
69.752,0.813494716,2.90527014,-16.89952985,-0.006547211,-0.021334735,-0.225703813,0.973940323,0.377271839,-0.097270111,-0.425791258,0.021627277,0.133856241,-0.050221145
69.802,0.832276319,2.900359047,-16.92088205,-0.005981364,-0.017686262,-0.228484839,0.973368429,0.374380314,-0.099278301,-0.428295485,0.084946165,0.12745986,-0.180152584
69.852,0.85095519,2.89530986,-16.9423698,-0.004226464,-0.014674799,-0.234847579,0.97191224,0.373093181,-0.10287549,-0.431105169,0.105215463,0.064764384,-0.335674712
69.902,0.869540408,2.890042634,-16.96399361,-0.002245504,-0.013500215,-0.244361306,0.969587672,0.369580656,-0.107646916,-0.433666754,0.074760486,-0.010473349,-0.419761618
69.952,0.887856007,2.884562697,-16.98573408,-0.001017423,-0.014189107,-0.254324835,0.967014225,0.36312602,-0.110972066,-0.435807882,0.018026875,-0.064970009,-0.387007037
70.002,0.905858336,2.878943252,-17.00757179,-0.000975619,-0.01624386,-0.262727326,0.964732884,0.357581236,-0.114094248,-0.43756535,-0.046184332,-0.091762659,-0.315273622
70.052,0.923635708,2.873107172,-17.02948813,-0.002375077,-0.018941233,-0.269759594,0.962738464,0.353816156,-0.119446117,-0.438991488,-0.103536113,-0.084133537,-0.282012593
70.102,0.941226749,2.867000216,-17.05145504,-0.004780291,-0.021277157,-0.275868712,0.96094791,0.349853296,-0.124199955,-0.43938577,-0.110852545,-0.04554438,-0.214545065
70.152,0.958643001,2.860692613,-17.07341597,-0.00688207,-0.022376443,-0.279365603,0.959899365,0.347368906,-0.128025418,-0.439120286,-0.066229509,0.002540796,-0.079334026
70.202,0.975940349,2.854217891,-17.09538059,-0.007834445,-0.021847738,-0.279909007,0.959745928,0.34392512,-0.130299503,-0.439653454,0.007279929,0.058658032,0.007671873
70.252,0.992994741,2.847695895,-17.11740185,-0.007234073,-0.019471425,-0.279743262,0.959850113,0.338482882,-0.130363202,-0.441283894,0.086299676,0.103170124,-0.006790365
70.302,1.009808483,2.84116413,-17.13952324,-0.005313636,-0.016125275,-0.28073742,0.959634431,0.334670783,-0.131400659,-0.443534742,0.125161255,0.101172076,-0.074275433
70.352,1.026498471,2.834498994,-17.16176129,-0.003116498,-0.013408005,-0.283588169,0.958847362,0.33335622,-0.135530407,-0.445868446,0.098278237,0.051259548,-0.159244532
70.402,1.043104448,2.827610917,-17.18411085,-0.001754527,-0.012481075,-0.287847482,0.957593322,0.330160601,-0.139286241,-0.447988474,0.031390528,-0.008012182,-0.170201592
70.452,1.059480754,2.820590691,-17.20655746,-0.001746025,-0.013314176,-0.291002629,0.956628013,0.32524401,-0.141388487,-0.449725331,-0.043686753,-0.053297919,-0.088050592
70.502,1.075611762,2.813475478,-17.22907932,-0.003103065,-0.015433054,-0.291983662,0.956293748,0.31981066,-0.142982481,-0.451051033,-0.100352979,-0.069717857,-0.009064464
70.552,1.09144049,2.806317085,-17.25166255,-0.00525335,-0.017724907,-0.291908501,0.956267566,0.313670596,-0.142975968,-0.45223018,-0.107287604,-0.052116046,-0.002839848
70.602,1.106976264,2.799167331,-17.27430598,-0.007192759,-0.019189032,-0.292255909,0.956120562,0.308072889,-0.143472938,-0.45347693,-0.072831155,-0.013577322,-0.021725231
70.652,1.122263511,2.79192997,-17.29701545,-0.00840723,-0.019310481,-0.292517454,0.956028223,0.30389053,-0.146029614,-0.45488115,-0.022247521,0.029577211,0.00706444
70.702,1.137405668,2.784530643,-17.31979652,-0.008591795,-0.018229602,-0.291486176,0.95636273,0.302446292,-0.150282844,-0.456251894,0.027027317,0.052110559,0.07881125
70.752,1.152565837,2.776845481,-17.34263987,-0.007902948,-0.016806159,-0.288560887,0.957281417,0.30442877,-0.157228103,-0.45741557,0.048586159,0.038590054,0.164345719
70.802,1.167882192,2.7688035,-17.36552575,-0.006739548,-0.016050912,-0.283227375,0.958894781,0.308126258,-0.163681631,-0.457769322,0.051431176,-0.00379729,0.287749562
70.852,1.183398769,2.760502251,-17.38840681,-0.005239031,-0.016495677,-0.274391099,0.961462412,0.312503882,-0.167934023,-0.457496042,0.04029178,-0.053235987,0.44639829
70.902,1.199166489,2.75201647,-17.41127202,-0.003917081,-0.018168442,-0.261743442,0.964958515,0.318356791,-0.171411978,-0.457063675,0.007545667,-0.090669278,0.593170495
70.952,1.215279797,2.743345348,-17.43410721,-0.003350447,-0.020757599,-0.245992555,0.969043631,0.326172699,-0.175367866,-0.456348737,-0.038910821,-0.105233225,0.698106376
71.002,1.23172202,2.734530524,-17.45690959,-0.003739762,-0.023354307,-0.229131374,0.973108115,0.329805022,-0.176220121,-0.455883432,-0.060091975,-0.066833053,0.654985223
71.052,1.248189662,2.725763395,-17.47970673,-0.004562938,-0.024345872,-0.215113355,0.976274911,0.328809675,-0.174520237,-0.456099593,-0.04432581,0.014013055,0.49120691
71.102,1.264631233,2.71705283,-17.50252749,-0.005332699,-0.023259588,-0.205360682,0.978395393,0.329344737,-0.1743362,-0.456743029,-0.016574293,0.083112429,0.31377386
71.152,1.281177107,2.708285104,-17.5253868,-0.005813404,-0.020891706,-0.199828598,0.97959087,0.332846154,-0.17674318,-0.457635921,0.004539145,0.104366327,0.146018699
71.202,1.29796104,2.699325847,-17.54829169,-0.006029039,-0.018632946,-0.198155727,0.979974883,0.338534825,-0.181837233,-0.458462661,0.008964217,0.070491228,0.001217889
71.252,1.315024231,2.690068091,-17.57123016,-0.006126499,-0.017655963,-0.199239559,0.979772592,0.343152201,-0.188178466,-0.459043194,-0.001007751,0.009030387,-0.066366695
71.302,1.332212631,2.680534649,-17.59419168,-0.006189557,-0.018142486,-0.200264373,0.979554348,0.34371653,-0.192362783,-0.459326803,-0.007402107,-0.041152538,0.003580231
71.352,1.349381754,2.670868169,-17.61715875,-0.006010922,-0.019603491,-0.198202327,0.979946636,0.34325151,-0.193953771,-0.459345314,-0.004530945,-0.06990734,0.167640104
71.402,1.366577055,2.661143275,-17.64012422,-0.005610416,-0.021526098,-0.19175079,0.981191513,0.345044248,-0.195133817,-0.459249328,-0.005952397,-0.078901703,0.349378868
71.452,1.383942066,2.651338977,-17.66308091,-0.005282755,-0.023498808,-0.18121723,0.983148114,0.349816478,-0.197070703,-0.459007879,-0.016661653,-0.070555951,0.49360225
71.502,1.401595399,2.641432597,-17.68602336,-0.005266488,-0.025113538,-0.167509133,0.985536536,0.356131308,-0.198957827,-0.458705519,-0.029320896,-0.044393753,0.617018805
71.552,1.419590333,2.631456366,-17.70895208,-0.005545559,-0.025989407,-0.150734258,0.988217072,0.363635647,-0.199930792,-0.45847458,-0.03582336,-0.0099368,0.733364528
71.602,1.437949559,2.621465095,-17.7318761,-0.005911963,-0.025969503,-0.131726606,0.990928219,0.368875968,-0.199220453,-0.458625945,-0.026961268,0.034562312,0.765229653
71.652,1.45635301,2.611562322,-17.75483056,-0.005997133,-0.02442293,-0.114039119,0.99315791,0.366817761,-0.196952373,-0.459628684,0.000488987,0.098110531,0.651934253
71.702,1.474651674,2.601757227,-17.77784347,-0.005612795,-0.021589334,-0.099487022,0.994788786,0.366026183,-0.195616457,-0.460762706,0.025033006,0.121682157,0.531645408
71.752,1.493017212,2.59198695,-17.8009045,-0.004827037,-0.018922295,-0.08717298,0.996001766,0.368664077,-0.195190902,-0.461652933,0.034836441,0.085925363,0.474424007
71.802,1.511499871,2.582265561,-17.82400412,-0.003832511,-0.017547061,-0.075019931,0.997020272,0.369795155,-0.193165613,-0.462160395,0.037303666,0.025436822,0.522465967
71.852,1.529961367,2.572721682,-17.84711338,-0.002614808,-0.017664738,-0.060472741,0.998010104,0.368691294,-0.188476511,-0.462201238,0.037228162,-0.03305666,0.644814555
71.902,1.548373702,2.563438526,-17.87022194,-0.001461633,-0.019098983,-0.042921265,0.998894818,0.367943869,-0.183113684,-0.462118418,0.021136119,-0.07642317,0.749926315
71.952,1.566754211,2.554419042,-17.89332356,-0.000816292,-0.021225985,-0.023584616,0.999496152,0.36720691,-0.177861987,-0.461956964,-0.005701568,-0.085431079,0.78260042
72.002,1.585077802,2.545664504,-17.9164199,-0.00083012,-0.023032047,-0.004578156,0.9997239,0.36561026,-0.172520867,-0.461944165,-0.028676845,-0.052057939,0.725547545
72.052,1.603344771,2.537177258,-17.93952208,-0.001325839,-0.023663544,0.012327695,0.99964309,0.365781039,-0.167145197,-0.462159068,-0.039787483,-1.09E-05,0.629707576
72.102,1.621741563,2.52896392,-17.96263809,-0.0019522,-0.023155492,0.026950809,0.999366632,0.370781808,-0.161581557,-0.462473562,-0.036571823,0.034366568,0.546134106
72.152,1.640518339,2.521038927,-17.98576947,-0.002352708,-0.022251807,0.039824746,0.998956111,0.380617614,-0.155530875,-0.462751402,-0.019877187,0.031796415,0.490917886
72.202,1.659792254,2.513429725,-18.00891475,-0.002273049,-0.02168921,0.052369353,0.998389635,0.388419565,-0.149120151,-0.463110401,-9.11E-05,0.02008625,0.542774198
72.252,1.679276103,2.50614716,-18.0320858,-0.001733213,-0.021204911,0.067845474,0.997468967,0.390450562,-0.142310516,-0.463729359,0.012648339,0.022140911,0.696887299
72.302,1.698832422,2.499231771,-18.05528959,-0.000870562,-0.020749044,0.087167354,0.995977194,0.391781549,-0.134435031,-0.464391747,0.019407443,0.017649441,0.843996701
72.352,1.718442478,2.492734469,-18.07852608,0.000109555,-0.02047373,0.109832989,0.993739165,0.39232601,-0.125707795,-0.465043319,0.017434769,0.009696729,0.972217916
72.402,1.738060819,2.486684276,-18.10178466,0.00099386,-0.02036043,0.135283461,0.990597219,0.392610049,-0.116606593,-0.465106628,0.01090262,0.001325985,1.06837392
72.452,1.757727315,2.481116642,-18.12502685,0.001761987,-0.020462269,0.162421337,0.986507729,0.394203491,-0.106173862,-0.464585609,0.008090672,-0.009713722,1.119530091
72.502,1.777368069,2.476058278,-18.14824981,0.002394655,-0.020458584,0.189359531,0.981691744,0.389641122,-0.097356076,-0.464498636,-0.005598882,0.016539466,1.042967982
72.552,1.796594846,2.471342272,-18.17149011,0.002598812,-0.019149273,0.212856909,0.97689226,0.3797891,-0.09174672,-0.465181909,-0.036003026,0.074210448,0.878718332
72.602,1.815386532,2.466901141,-18.19477564,0.002274256,-0.016558619,0.232344113,0.972490027,0.373170126,-0.085795721,-0.466217966,-0.058189866,0.101329649,0.734331864
72.652,1.833959142,2.46280555,-18.21811525,0.001669922,-0.013891637,0.249126339,0.96836992,0.36985764,-0.078178539,-0.467331453,-0.055903761,0.081857708,0.667429348
72.702,1.852395513,2.45911606,-18.24150911,0.001170197,-0.01221621,0.26512673,0.964135474,0.368281041,-0.069548043,-0.468335395,-0.030695853,0.027202475,0.659644294
72.752,1.870833359,2.455883664,-18.26494405,0.00102489,-0.012422322,0.281128458,0.959589196,0.369469556,-0.060046681,-0.468961993,0.008511599,-0.049619734,0.67496624
72.802,1.88937271,2.45314569,-18.28839765,0.001331624,-0.01466348,0.297662719,0.954557549,0.372248498,-0.049677458,-0.469089314,0.04696092,-0.114465019,0.707721815
72.852,1.908084852,2.450961793,-18.31184468,0.002075893,-0.018236393,0.314960866,0.948927172,0.37622645,-0.037882557,-0.468737713,0.071132247,-0.139976727,0.747217407
72.902,1.926956307,2.44937257,-18.33526099,0.003135974,-0.021740027,0.333578242,0.942466495,0.377698361,-0.02648199,-0.467852759,0.065330933,-0.101164096,0.839392353
72.952,1.945816307,2.448334262,-18.35862708,0.004295928,-0.02345059,0.354662777,0.934690285,0.37668072,-0.015303961,-0.466900704,0.029748379,-0.016310393,0.95153838
73.002,1.964629057,2.44788039,-18.38195304,0.005236079,-0.022676317,0.377780706,0.925602564,0.375971603,-0.00334838,-0.466132201,-0.021255512,0.069779599,1.024781148
73.052,1.983424477,2.448020477,-18.40524242,0.005706146,-0.019731801,0.40160221,0.915583836,0.375939007,0.008450191,-0.465561528,-0.068308025,0.123729933,1.032474244
73.102,2.002167101,2.448701124,-18.42852218,0.005562036,-0.015610584,0.424100643,0.905463427,0.372775834,0.017493199,-0.465794295,-0.103048112,0.142974577,0.920611277
73.152,2.020651374,2.4497465,-18.45183418,0.004820533,-0.011194777,0.44272146,0.896576348,0.366842879,0.024058898,-0.466710721,-0.113164118,0.12476486,0.73623975
73.202,2.038871713,2.451129566,-18.47519777,0.003756757,-0.007901609,0.457332917,0.889252526,0.362650766,0.031082249,-0.467782837,-0.084951475,0.056242056,0.591037389
73.252,2.056908003,2.452841248,-18.49861202,0.002646029,-0.0069458,0.469834259,0.882723356,0.358416397,0.036506449,-0.468716282,-0.035762892,-0.030798137,0.562692513
73.302,2.074682182,2.454765551,-18.52205747,0.001822487,-0.008291564,0.482792167,0.875693812,0.352796203,0.040388757,-0.468887502,0.021745645,-0.092871089,0.61974265
73.352,2.092174527,2.456902291,-18.54549077,0.001754598,-0.011190101,0.497209877,0.867556362,0.347095132,0.044998693,-0.468463019,0.070948095,-0.11175204,0.704543896
73.402,2.109378964,2.459279695,-18.568904,0.002476187,-0.014387296,0.513517889,0.857954691,0.341366612,0.049909571,-0.468104718,0.085218461,-0.086998925,0.807312678
73.452,2.126307711,2.46190958,-18.59230435,0.003616002,-0.016591357,0.531865571,0.84665853,0.336007383,0.055167468,-0.467963184,0.059207143,-0.033015065,0.91245047
73.502,2.142978414,2.46482639,-18.61569902,0.004741668,-0.016936384,0.551655113,0.83388687,0.331172499,0.061438744,-0.467771823,0.008162849,0.031930789,0.953933694
73.552,2.159421221,2.468045027,-18.6390854,0.005438757,-0.015193887,0.571132392,0.820699309,0.326780726,0.066668607,-0.467800084,-0.05985558,0.082079197,0.920194839
73.602,2.175669718,2.471516611,-18.6624884,0.00522442,-0.011926421,0.589267591,0.80783301,0.323608908,0.072610431,-0.468355808,-0.110122885,0.090058426,0.863905236
73.652,2.191798839,2.475393778,-18.68592628,0.004316887,-0.008667549,0.60609253,0.795335202,0.321743615,0.082828353,-0.469146896,-0.102347652,0.054532188,0.816619004
73.702,2.207825229,2.479823021,-18.70940434,0.003333896,-0.006851199,0.622192221,0.78282743,0.319047143,0.09330632,-0.469920081,-0.053913198,0.001648369,0.829846733
73.752,2.223664214,2.48471395,-18.73291689,0.002695009,-0.006873495,0.638897009,0.769256851,0.314433325,0.101899076,-0.470536244,0.008662205,-0.041583417,0.891215961
73.802,2.239242213,2.490033811,-18.75645279,0.00277449,-0.008507534,0.656460474,0.754307344,0.308806563,0.110686599,-0.470790691,0.068693155,-0.060689864,0.94871319
73.852,2.254523746,2.495820136,-18.7799906,0.003717715,-0.011004103,0.674561264,0.738127489,0.302593026,0.120650589,-0.47071612,0.103598103,-0.051358692,0.988455444
73.902,2.269478374,2.502154938,-18.80351594,0.00535641,-0.013360141,0.692774633,0.721010488,0.29579806,0.132628893,-0.470147787,0.103159971,-0.01734762,1.008077861
73.952,2.284078827,2.509148322,-18.82699836,0.007386125,-0.014657165,0.710754333,0.703248812,0.28836401,0.146932526,-0.469231419,0.070761619,0.025358587,1.013086459
74.002,2.298280645,2.516930219,-18.85044199,0.009330848,-0.01455605,0.728226131,0.685118792,0.27984357,0.164291503,-0.468584095,0.024839479,0.054358697,0.999614906
74.052,2.31201901,2.525674108,-18.87385986,0.010851722,-0.0133836,0.744845755,0.667014183,0.269789875,0.185127513,-0.468184803,-0.011227107,0.060611359,0.968438308
74.102,2.325213103,2.535527161,-18.89726327,0.011830097,-0.011853764,0.760416854,0.649219335,0.258247225,0.208368744,-0.467987783,-0.023723383,0.043686816,0.924763062
74.152,2.337798687,2.54657681,-18.92066041,0.012318333,-0.010786281,0.774866816,0.631912441,0.245465247,0.232698854,-0.467912583,-0.009510566,0.011429125,0.885140708
74.202,2.349720342,2.558763382,-18.94404963,0.012409286,-0.01059425,0.788788736,0.614447802,0.231938678,0.252473266,-0.467581466,0.002763243,-0.022810656,0.918249749
74.252,2.360964975,2.571746828,-18.96741329,0.011913009,-0.010884236,0.80335995,0.595275066,0.218382693,0.265547553,-0.466990729,-0.00357914,-0.051256185,1.006130014
