timestamp,thrust_0,thrust_1,thrust_2,thrust_3,thrust_4,thrust_5
11.152,5.63343119,-1.43353185,-0.947394466,-0.287282593,5.584135972,4.016653142
11.202,5.670294651,-2.026627936,-1.505666104,-0.298697255,5.631759157,4.095273048
11.252,5.699087215,-2.694405298,-2.215328966,-2.00E-06,5.668988195,4.149544822
11.302,5.721561393,-3.280227343,-2.862632782,-2.00E-06,5.698067153,3.791584099
11.352,5.739094934,-3.776349352,-3.424142111,0.810050383,5.720765395,3.797511355
11.402,5.75276865,-4.18692003,-3.896253969,1.501524505,5.738474056,4.176962842
11.452,5.76342902,-4.521345057,-4.285047143,2.20659686,5.752284531,4.512331596
11.502,5.77173816,-4.530771617,-4.600644701,0.882066263,5.763051637,4.63062106
11.552,5.778213471,-4.746541274,-4.85419903,0.25309778,5.771444041,4.667876767
11.602,4.701583017,-1.535666082,-1.584811976,-0.014131497,5.777984282,4.033326337
11.652,4.854702892,-0.273432144,-0.446630094,-0.391058559,5.783080391,3.96603822
11.702,5.056778579,-0.758911993,-0.988732842,-0.078061481,5.787050802,4.312017181
11.752,5.217009311,-1.467060367,-1.708685483,0.087663221,5.790143904,4.622292166
11.802,5.343528186,-2.178774429,-2.404945618,0.364679465,5.792553387,4.539950523
11.852,5.443111125,-2.830228692,-3.029415127,0.980831599,5.794430241,4.644725828
11.902,5.521303215,-3.353214389,-3.565622374,0.731910705,5.795892147,4.47217528
11.952,5.521303215,-3.353214389,-3.565622374,0.731910705,5.795892147,4.47217528
12.002,5.630546512,-1.89039407,-3.99675829,0.108358847,5.797917677,4.684747365
12.052,5.668040659,-0.755112641,-4.002803028,-0.076397594,5.798608417,4.921405286
12.102,5.697327314,-1.19475458,-4.334065529,-0.349618862,5.799146395,4.330553153
12.152,5.720188057,-1.90672567,-4.640173178,-0.054834762,5.799565389,4.07815466
12.202,5.738023727,-2.208892764,-4.885804426,-0.323195813,5.799891713,4.375177248
12.252,5.751933391,-2.765011077,-5.081490103,-0.588347633,5.800145861,4.673283071
12.302,5.762777912,-3.24233965,-5.236551638,-1.011126335,5.800343795,4.384295811
12.352,5.771230708,-3.733011828,-5.358927889,-1.064502252,5.800497949,4.384295811
12.402,5.777818043,-4.151354614,-5.455213675,-1.412679399,5.800618005,4.309971939
12.452,5.782950868,-4.492546364,-5.530794954,-1.309524854,5.800711506,4.310029019
12.502,5.786949894,-4.767598885,-5.590017891,-0.410879974,5.800784325,4.429231046
12.552,5.790065296,-4.987470219,-5.63635922,-0.006261789,5.800841037,4.646513129
12.602,5.792492154,-3.997841055,-4.735566985,-0.240233291,5.800885205,4.374453948
12.652,5.794382545,-3.547900909,-4.239266644,-0.808614588,5.800919602,4.326071524
12.702,5.794382545,-1.000320765,-4.239266644,-1.516257598,5.800946392,4.166329477
12.752,4.942021925,-0.204709335,-1.15413281,-2.225328181,5.800967255,4.286147427
12.802,5.126110326,-0.479856952,-1.797517055,-2.330438189,5.800983503,4.58250929
12.852,5.271810169,-1.026775528,-2.486664202,-1.034449757,5.800996158,4.839687711
12.902,5.38669554,-1.747484013,-3.100661388,-0.067705877,5.801006013,5.044841659
12.952,5.477026125,-2.440724349,-3.625720934,0.108978777,5.801013688,5.20756539
13.002,5.547895916,-3.060653401,-4.063070697,0.62388395,5.801019666,5.198602686
13.052,5.603404921,-3.591997061,-4.420924509,1.31770234,5.801024321,5.310938727
13.102,5.646826771,-3.488428624,-4.695345315,0.543703543,5.801027947,5.384498307
13.152,5.680759827,-3.198542863,-4.813074649,0.012827711,5.80103077,5.471549767
13.202,5.707257328,-3.65370264,-5.01472034,0.187983946,5.801032969,3.691249529
13.252,5.727936309,-4.086128074,-5.183723223,0.734336584,5.801034682,3.436581736
13.302,3.468753312,-1.248362533,-1.732322985,0.044268678,5.801036015,3.867245235
13.352,3.297311452,-0.113831469,-0.384471951,-0.136091198,5.801037054,4.261343336
13.402,3.763255301,-0.518024124,-0.903441392,0.000943364,5.801037863,4.418750498
13.452,4.176179893,-1.195303338,-1.620560991,0.292297289,5.801038493,4.665436144
13.502,4.512651599,-1.916088245,-2.323152816,0.909774492,5.801038984,4.863678053
13.552,4.783724667,-2.594690191,-2.95773205,1.627161963,5.801039366,5.060764084
13.602,5.000312731,-2.918843384,-3.504953737,0.456838954,5.801039664,5.129872918
13.652,5.172313136,-3.097117309,-3.963283141,0.01319001,5.801039895,5.136399333
13.702,5.308281748,-2.638378642,-4.339732054,-0.135788545,5.801040076,3.82338105
13.752,5.415396103,-2.365356744,-4.644739089,-0.467516833,5.801040216,3.446026078
13.802,5.499557963,-2.906413985,-4.889453049,-0.650238371,5.801040326,2.981957353
13.852,5.565552795,-3.461392637,-5.084387872,-0.193513829,5.801040411,2.942821819
13.902,5.617222262,-1.402015469,-4.525241817,-0.675080654,5.801040478,3.15680507
13.952,5.65762785,-0.61084621,-4.476439841,-1.375118367,5.801040529,3.61542934
14.002,5.689196052,-1.198079005,-4.734210759,-0.324677143,5.80104057,4.051853896
14.052,5.713842227,-1.918824555,-4.960863537,0.005103888,5.801040601,4.411810681
14.102,5.733073585,-2.275290582,-5.141051641,-0.029488307,5.801040625,4.702754015
14.152,5.748073362,-2.648857543,-5.283608696,-0.193102728,5.801040644,4.935775419
14.202,4.855404595,-0.648503336,-1.777367417,-0.735666156,5.801040659,4.160184756
14.252,4.897445346,-0.028025363,-0.458115688,-1.441803297,5.801040671,3.963806748
14.302,5.083552708,-0.172180686,-0.753063943,-2.154765572,5.80104068,3.387715887
14.352,5.238182283,-0.709464296,-1.436864538,-0.975550617,5.801040687,3.417921271
14.402,5.360212567,-1.413120953,-2.150062015,-0.067360518,5.801040692,3.861078922
14.452,5.456223118,-2.127407901,-2.804715981,0.109320717,5.801040696,4.256301728
14.502,5.531586528,-2.7845482,-3.37473807,0.624520788,5.8010407,3.885017884
14.552,5.590637656,-3.357500055,-3.855170957,1.31842305,5.801040702,3.914030838
14.602,5.636843888,-3.840817177,-4.251470371,1.65625509,5.801040704,3.89659834
14.652,5.672961054,-4.239728291,-4.573535984,1.798623552,5.801040706,4.159396457
14.702,5.701169023,-4.008469363,-4.832505017,0.358595461,5.801040707,3.336529183
14.752,5.723185867,-3.625259731,-5.039129936,-1.13E-05,5.801040708,3.128820885
14.802,3.236796912,-1.024664375,-1.667384778,-0.281644705,5.801040709,2.739923401
14.852,3.072105534,-0.065321417,-0.45649349,-0.895062164,5.586525922,2.887719214
14.902,3.569352974,-0.381381644,-0.943300599,-0.101309155,5.605742347,2.497197083
14.952,4.016550868,-1.027634472,-1.66194872,0.081157057,5.648654157,2.573936997
15.002,4.383105466,-0.438545684,-2.361660382,-0.038670963,5.682187241,3.119864433
15.052,4.679663747,-0.301149702,-2.991527613,-0.374100974,5.708371574,3.641886052
15.102,4.917347128,-0.839753645,-3.533582107,-0.036178101,5.728805645,3.19308207
15.152,5.106533175,-1.553622847,-3.986979028,0.120448767,5.744745004,3.112479191
15.202,5.256344876,-2.209846007,-4.359035627,0.00014894,5.757173927,3.130060515
15.252,5.374518575,-2.63394237,-4.660287791,-0.075772367,5.766862885,3.330869837
15.302,5.467462278,-1.648623276,-4.160595174,-0.376829716,5.774414295,3.472732474
15.352,5.540398811,-0.3137999,-3.652535223,-1.02180612,5.780298762,3.827728313
15.402,5.597536586,-0.554973477,-4.028458877,-1.651231476,5.784883665,3.48148456
15.452,5.642238563,-1.21744884,-4.392791546,-1.34795253,5.78845565,3.508394734
15.502,5.677175645,-1.937886051,-4.687457234,-1.721862397,5.791238279,3.469115838
15.552,5.704459363,-2.614426583,-4.923568309,-1.73130531,5.793405855,3.675139485
15.602,5.725753248,-3.211349013,-5.111470191,-0.615938906,5.795094246,1.671440244
15.652,5.742364419,-3.718709306,-5.260245601,-0.070064834,5.579119266,1.789177298
15.702,5.755317878,-4.139605281,-5.377590291,-0.104476676,5.611296447,1.816920944
15.752,5.765416151,-4.483025677,-5.469875051,-0.14448459,5.652995977,1.984575295
15.802,5.773286825,-4.016934536,-5.542290325,-0.415962475,5.685578531,2.425853764
15.852,5.77942023,-3.57165376,-5.599017247,-0.587998111,5.711018703,2.976644462
15.902,2.042168223,-1.000597435,-1.920545155,-1.232824479,5.730870864,2.029490422
15.952,1.369294475,-0.060647603,-0.361204014,-1.952975609,5.272869987,2.212181555
16.002,1.997711043,-0.258349788,-0.844144173,-2.56624913,5.351729793,2.82874916
16.052,2.668407977,-0.842463693,-1.556276139,-0.710044679,5.449557222,3.395256515
16.102,3.25787181,-1.556492641,-2.262997421,-0.016276532,5.526359031,3.436311231
16.152,3.757659794,-2.263200741,-2.904762903,0.18784165,5.586544587,3.736812839
16.202,4.171588804,-2.904942301,-3.459989309,0.757428671,5.633642925,2.817573082
16.252,4.508934549,-3.460141793,-3.926013359,1.465453858,5.670460089,2.717707865
16.302,4.780743998,-3.517993419,-4.309340745,0.548444318,5.699216384,3.078218868
16.352,4.997939327,-2.864628611,-4.620242051,0.047879288,5.721662188,3.50018351
16.402,5.170433153,-2.997526409,-4.86987237,0.033935284,5.739173554,3.420789043
16.452,5.306798465,-3.538658905,-5.068833723,0.191190312,5.752829952,3.423742106
16.502,2.502651239,-1.095188688,-1.78191226,-0.004995538,5.763476806,3.805500657
16.552,1.844862889,-0.079670034,-0.379035647,-0.345521776,5.771775403,4.196041673
16.602,2.442059662,-0.407475521,-0.832160389,-0.080878137,5.778242492,3.56333321
16.652,3.061817899,-1.060702778,-1.545571425,0.079435451,5.783281574,3.448743406
16.702,3.59297952,-1.781841318,-2.252938174,0.565903477,5.662656661,1.651080715
16.752,4.036061352,-2.472294506,-2.895884061,1.251335447,5.040976483,1.695507472
16.802,4.398973563,-1.303485255,-3.452440822,0.171570576,5.084003963,1.806902688
16.852,4.692430221,-0.413248236,-3.91975027,-0.044174945,5.193415743,2.092415227
16.902,4.927537367,-0.955247363,-4.304229944,0.001837063,5.321867763,2.199288287
16.952,5.114619579,-1.674282476,-4.616120371,0.160090137,5.426081559,2.467705016
17.002,5.262733697,-2.180428986,-4.86657665,-0.013812596,5.507943282,2.342719091
17.052,5.379549462,-2.39973905,-5.066215001,-0.330008474,5.572121788,2.536068956
17.102,5.47141386,-2.972336024,-5.224473117,-0.500219075,5.622361552,2.230386616
17.152,5.543496638,-3.517330497,-5.349410582,-0.465762183,5.661644496,2.358434136
17.202,2.105170686,-1.085953465,-1.807121625,-1.070254935,5.69233281,2.955129748
17.252,0.780039878,-0.077737897,-0.269151119,-1.791474657,5.716290347,3.502747394
17.302,1.36071261,-0.454439701,-0.741965911,-1.015335869,5.734983344,3.961455865
17.352,2.077155285,-1.118882336,-1.448665312,-0.080834516,5.7495626,4.338242874
17.402,2.739687619,-1.840254983,-2.161295944,0.096933837,5.760929757,4.166952771
17.452,3.319090936,-2.525734715,-2.814704405,0.600996187,5.769790282,4.295591132
17.502,3.808798456,-3.13459903,-3.383268816,0.893259681,5.776695583,3.735823566
17.552,4.213514932,-3.654280213,-3.862270669,1.005633657,5.782076297,3.67285245
17.602,4.54285994,-4.086603757,-4.257276187,1.283092714,5.786268536,4.07057503
17.652,4.807937408,-4.409105366,-4.578225297,1.289903499,5.789534507,4.427020117
17.702,4.797647311,-1.478540096,-1.924318807,0.165732924,5.792078687,4.320996827
17.752,4.938619683,-0.171577037,-1.03504325,-0.046532464,5.794060483,4.332607747
17.802,5.11781391,-0.155923306,-1.596437427,-0.433636537,5.795604142,4.495197998
17.852,5.265257117,-0.521573399,-2.300628954,-0.176362285,5.796806487,4.75590523
17.902,5.381536341,-0.913027597,-2.9379242,-0.335667655,5.797742961,4.911895931
17.952,5.472974366,-1.409796396,-3.488152819,-0.09697224,5.79847234,5.096846117
18.002,5.244611022,-0.213136232,-1.784024751,-0.525688446,5.799040413,5.183453292
18.052,5.29175159,0.030005025,-1.735981911,-1.204354127,5.799482848,5.312027708
18.102,5.398483713,-0.031382496,-2.381313499,-1.757639937,5.799827428,2.862411399
18.152,5.398483713,-0.031382496,-2.381313499,-1.757639937,5.799827428,2.862411399
18.202,5.555150403,-1.070794017,-3.548147735,-0.281704633,5.800304803,3.332327675
18.252,5.609082497,-1.792017809,-3.999025248,0.014258958,5.800467581,3.819838576
18.302,5.348178349,-0.389421979,-1.779141042,-0.105961595,5.800594355,3.886898069
18.352,5.177689549,0.002187028,-0.753633188,-0.618235101,5.800693087,4.002358142
18.402,5.284236598,-0.145995499,-1.287345254,-0.103826092,5.80076998,4.187735774
18.452,5.396476813,-0.689465884,-2.006197629,0.070969813,5.800829865,4.502924568
18.502,5.4847066,-1.391069593,-2.676044032,0.369959512,5.800876504,4.505031963
18.552,5.553915574,-2.10630604,-3.264441498,0.830625939,5.800912826,4.724718555
18.602,5.608116142,-2.266161495,-3.763153972,0.142454939,5.800941114,3.397186656
18.652,5.650509889,-2.076314477,-4.176096761,-0.01210051,5.725174603,3.11285158
18.702,5.683636744,-2.302613331,-4.512584298,-0.23170405,5.735887877,3.322990287
18.752,5.709503029,-2.46195564,-4.783670701,-0.529744024,5.75026794,3.639359626
18.802,2.460949533,-0.569358251,-1.553468811,-1.180670973,5.761479615,4.062177241
18.852,1.847020223,-0.003012315,-0.289912167,-1.901643029,5.770218839,4.420198678
18.902,2.393576119,-0.178427692,-0.665632422,-1.076806324,5.777029542,3.635372319
18.952,3.019473627,-0.742590604,-1.364599624,-0.101370868,5.782336504,3.406596716
19.002,3.557220673,-1.27246297,-2.08089449,-0.255007568,5.692631654,3.086396278
19.052,4.006525514,-1.823410582,-2.743031561,-0.404978733,5.56624907,2.947339615
19.102,4.374947921,-2.49105376,-3.32195713,-0.452506283,5.588932555,2.165388088
19.152,4.673098486,-3.104478262,-3.811189517,-0.534797864,5.455681778,1.896309478
19.202,4.912105416,-3.236675531,-4.215473451,-0.889250944,5.515793088,2.514417637
19.252,5.102372877,-2.940591811,-4.54444368,-1.351150326,5.578270244,3.124776927
19.302,5.253057494,-3.070539232,-4.809206274,-1.678500258,5.627171214,3.414595407
19.352,5.371929646,-3.167564988,-5.020595687,-1.833291216,5.665403148,3.675805996
19.402,5.465428604,-1.372591462,-4.134823852,-2.432194257,5.695267865,2.776077384
19.452,5.538804421,-0.51065807,-4.098825093,-3.053212191,5.71858091,2.614671465
19.502,4.21353077,-0.009746795,-1.585513901,-3.585717849,5.73677011,2.516963537
19.552,4.301138093,0.207825001,-0.978874186,-4.03006658,5.750955879,2.446203015
19.602,4.613626609,0.679835512,-1.047844741,-4.394098986,5.7620159,2.651996016
19.652,4.864582449,0.302123172,-1.718525879,-4.561594959,5.770636813,2.951218937
19.702,5.064630342,0.003194527,-2.414033156,-3.823078871,5.777355251,2.53617324
19.752,5.223219833,-0.160531464,-3.037356106,-2.005527984,5.782590283,2.579145342
19.802,5.348422908,-0.703935018,-3.572330613,-0.356635145,5.028416106,2.541075021
19.852,5.446958293,-1.407038206,-4.019010705,-0.000786215,4.373841728,2.641112618
19.902,4.878817448,-0.217923666,-2.005872951,-0.236338035,4.614361988,3.030888982
19.952,4.266823552,0.028629984,-0.830194125,-0.830608067,4.865170527,3.400369954
20.002,4.498389058,0.426905388,-0.799162697,-1.543923505,5.065097657,3.123658624
20.052,4.772286033,0.872378803,-1.372818684,-2.251388524,5.22358943,3.048830032
20.102,4.991203579,0.087698157,-2.08019725,-0.562570303,5.348714179,2.588769856
20.152,5.165097169,-0.091284327,-2.742408099,-0.002638984,5.447187214,2.684317301
20.202,5.302588101,-0.589927588,-3.321422781,0.075178375,4.966108501,2.343705579
20.252,5.410917097,-1.27901979,-3.810743769,0.113028559,4.61898792,2.084383432
20.302,5.348122716,-0.179602294,-1.618269051,-0.050746619,4.831842197,2.264317836
20.352,5.429621525,0.041093001,-0.619743359,-0.501556563,5.038602807,2.396931717
20.402,5.510720826,0.401437927,-0.262112962,-1.175745288,4.987182516,0.806608723
20.452,5.574297446,0.726053136,-0.642276377,-1.896772587,4.592872257,0.218196338
20.502,5.478752796,1.321853144,-0.711519651,-2.577170173,4.350884446,0.265211502
20.552,5.51408841,1.915803577,-1.159587838,-3.179157161,4.2686312,0.466238272
20.602,5.576935118,0.427298432,-1.865516687,-1.264031407,4.547011304,0.893233427
20.652,5.626126856,-0.000560696,-2.548756944,-0.221284574,4.811263297,1.46106707
20.702,5.664587034,0.146347655,-1.176788008,-0.692262484,4.584410182,0.603200758
20.752,5.694630596,0.682957929,-0.427179478,-1.394161854,4.377272994,0.152967883
20.802,5.718083587,1.001141374,-0.950936515,-2.109268826,3.913851478,0.132651825
20.852,5.736382177,1.068742065,-1.666821778,-2.585851178,3.629771671,0.051331642
20.902,5.750653382,1.547784721,-1.742318334,-3.171432013,4.004259225,0.107886523
20.952,5.761780089,1.886902422,-2.203770691,-3.685227284,4.287464247,0.252930778
21.002,5.770453025,0.463870676,-2.837018397,-3.084705324,4.595927892,0.647994554
21.052,5.777212033,0.007490487,-3.402310577,-2.493005181,4.850425472,1.138338852
21.102,5.782478694,-0.074166938,-3.878109436,-2.583866215,4.576159794,0.582010788
21.152,5.786582036,-0.120876533,-4.270223438,-2.993783938,4.180057918,0.528571622
21.202,4.558749684,0.046453462,-1.512506827,-3.522751936,4.320079806,0.625673394
21.252,4.237874418,0.490870473,-0.442077941,-3.978017853,4.617249233,0.548009038
21.302,4.524608527,0.747308386,-0.872219956,-4.290469902,4.165973846,0.085655625
21.352,4.793310794,0.23684798,-1.576552267,-3.776783126,3.688802389,-0.00253896
21.402,5.007944642,-0.014554529,-2.28201749,-1.148654719,3.848520484,0.000330918
21.452,5.178357696,-0.392780783,-2.921534238,-0.091153336,3.735040714,0.096329962
21.502,5.313050408,-1.042150712,-3.474238722,0.088585729,2.146175675,0.146329438
21.552,5.41914703,-1.763081861,-3.937831301,0.361769974,1.969572264,0.003813699
21.602,2.09387717,-0.37894548,-1.184766831,-4.40E-06,2.594507886,-0.061156354
21.652,0.57225695,0.002845966,-0.09918418,-0.285583667,3.141112772,-0.028740173
21.702,1.120531568,0.185521626,-0.321644065,-0.900520169,3.03382461,0.025640792
21.752,1.841901976,0.018989441,-0.929501631,-1.368037692,3.066941695,0.154988412
21.802,2.527237305,-0.163819385,-1.647662496,-0.230975998,3.542781689,0.36622181
21.852,3.135902631,-0.719074506,-2.348387398,0.025114226,3.978727677,0.69958049
21.902,3.655376358,-1.423667941,-2.979888465,0.359819836,2.896356817,0.134801358
21.952,4.087506505,-2.137479434,-3.523727743,0.661479484,2.33949903,-0.012282768
22.002,4.440767971,-0.7214738,-3.679297074,0.02627686,1.237804187,-0.372025596
22.052,4.72602836,-0.042003923,-3.522624706,-0.165259618,0.922365946,-1.015634695
22.102,2.124019349,0.136432419,-0.986583886,-0.721421252,1.442835456,-1.07021064
22.152,1.700120296,0.673105091,-0.123280386,-1.426238644,1.943379917,-0.887778601
22.202,2.212054003,1.372921752,0.025778954,-2.139932185,2.51237886,-1.230572994
22.252,2.857009302,1.432024035,-0.021483326,-2.795702126,2.928168028,-1.579768594
22.302,3.419351554,0.234986444,-0.390327896,-1.126639666,1.195540338,-2.104614301
22.352,3.892273802,-0.024099225,-1.039036495,-0.141499635,0.374577407,-2.74604258
22.402,4.281796192,-0.20586625,-1.7599263,-0.28367886,0.099386735,-3.170249118
22.452,4.598021155,-0.233058137,-2.452169369,-0.681664336,0.001966226,-3.461198555
22.502,4.85210019,-0.743495512,-3.070631227,-0.077691248,0.211164366,-3.076547734
22.552,5.05470977,-1.450329482,-3.600413412,0.013619551,0.750732659,-2.700012158
22.602,5.007208223,-0.707890692,-2.293691042,-0.009164126,0.591185749,-2.91479294
22.652,4.668338914,-0.015003224,-0.674395125,-0.368837842,0.187000685,-3.46851253
22.702,4.677061539,0.123906808,-0.449188475,-1.011528049,0.028072916,-3.933082991
22.752,4.915269628,0.232958115,-0.990831251,-1.731969168,-0.005674297,-4.315108443
22.802,5.104884345,0.417883058,-1.405247911,-2.426433545,0.002829337,-4.624892768
22.852,5.255042041,0.325344244,-2.044311434,-3.048184594,0.022183161,-4.873590687
22.902,5.373492569,0.8540655,-0.833931986,-3.581474129,0.098351766,-5.07178798
22.952,5.466656336,1.430035298,-0.790913669,-4.02656249,0.240140239,-5.228880344
23.002,5.125953946,2.123673495,-0.853096988,-4.391249252,0.579672387,-3.611813934
23.052,5.205664483,2.781220372,-1.343884311,-4.686216435,1.092191881,-2.878568973
23.102,5.334585211,0.918501412,-2.018843393,-1.918608327,0.506084787,-3.200848696
23.152,5.436081057,0.045635546,-2.687412684,-0.298095038,0.042721554,-3.709907346
23.202,5.515788604,-0.134245227,-3.274217413,-0.002453986,0.128867759,-3.428333652
23.252,5.578266731,-0.571568694,-3.771326684,-0.085417954,0.289870336,-3.194984924
23.302,5.627168467,-0.739089431,-4.18280086,-0.445808817,0.606732899,-2.509201744
23.352,5.627168467,-0.739089431,-4.18280086,-0.445808817,0.606732899,-2.509201744
23.402,4.929602998,0.02488433,-2.240447278,-1.80343855,1.309465016,-1.230460539
23.452,4.857619908,0.429837671,-1.986663213,-2.492086822,1.78283199,-1.307102229
23.502,1.840871004,1.088607331,-0.424552897,-3.105376397,1.964161658,-1.956746407
23.552,1.709703265,1.809935243,0.000141936,-3.62969132,1.529137331,-2.63147381
23.602,2.341034659,0.764536577,-0.168794545,-3.00623833,0.454584972,-2.604379271
23.652,2.973436445,0.032202115,-0.727154148,-1.019083981,0.111925696,-2.900912695
23.702,3.518262744,-0.154344229,-1.432510824,-0.068814251,-0.006682598,-3.437635733
23.752,3.974302297,-0.703469571,-2.145913205,0.055036212,-0.245575148,-3.907460917
23.802,4.105120902,-0.038503994,-0.777477774,-0.079221175,-0.64562216,-4.294198545
23.852,4.093810804,0.144359248,-0.094576008,-0.565457852,-1.025735746,-4.608028639
23.902,1.76579274,0.686691623,0.079896173,-1.250819324,-0.84799509,-4.860105416
23.952,1.538613541,1.387999233,0.527999422,-1.970590179,-0.994539013,-5.06107246
24.002,2.185292288,0.212107741,0.011430454,-0.852806311,-0.528434964,-4.606916782
24.052,2.836012757,-0.030306678,-0.202051946,-0.123506979,-0.179762263,-4.336693654
24.102,3.401452876,0.073113183,-0.631741854,-0.501332165,-0.581683423,-4.587640343
24.152,3.877396267,0.073113183,-0.984756324,-1.1754777,-1.187329116,-4.843794103
24.202,4.269640612,0.025355305,-1.658249527,-0.22218959,-0.509569388,-4.711725434
24.252,4.588209297,-0.167080554,-2.358225458,0.004293118,-0.313685758,-4.425124323
24.302,2.125272119,0.01922142,-0.546101216,-0.171115191,-0.59562615,-4.675300697
24.352,0.735825787,0.410547787,-0.001828187,-0.730897341,-0.956737369,-4.913863763
24.402,1.306601034,1.059012148,-0.050590267,-1.436600191,-0.28035091,-4.196635834
24.452,2.024892397,1.281364821,-0.385202084,-2.149810174,-0.009058113,-3.799971113
24.502,2.692846696,1.766640004,-0.839775273,-2.804491966,0.020564267,-3.826194412
24.552,3.278887973,1.857491498,-1.518905035,-3.374546697,0.115381768,-3.999815089
24.602,3.775230112,0.383467171,-2.226741946,-1.39929606,-0.005764255,-4.346084532
24.652,4.186002185,-0.001351871,-2.872732597,-0.461763975,-0.269718332,-4.649856844
24.702,4.520602229,-0.021165805,-3.432742592,-0.607835551,-0.709456574,-4.893542138
24.752,4.790099203,0.075591237,-3.330466033,-1.299483277,-1.136492001,-5.087635159
24.802,5.005387964,0.51828093,-3.198568272,-2.017988075,-1.526309891,-5.241409541
24.852,5.176332899,1.195607125,-2.872187618,-2.686644112,-1.78293473,-5.362754976
24.902,5.311453081,1.398898252,-2.701584052,-3.27355671,-0.490062539,-5.458220748
24.952,5.417890649,1.247036292,-2.940184461,-3.770774438,-0.051895102,-5.497670721
25.002,5.501515704,0.209254518,-3.466243546,-3.67805952,0.014365312,-5.097390372
25.052,5.567086575,-0.012507045,-3.931201198,-3.627759007,0.198212626,-5.029214519
25.102,5.618422285,0.13581829,-4.074865034,-4.030446549,-0.015082942,-5.18096323
25.152,5.658565773,0.670932961,-4.136503804,-4.394407981,-0.394902423,-5.315105761
25.202,4.342965567,1.370504883,-2.03611392,-4.688757623,-0.537313317,-5.026251389
25.252,4.216766624,2.086571432,-1.869661063,-4.924606229,-0.432554528,-5.000514382
25.302,3.70921027,2.748106562,-0.927108904,-5.112293793,-0.745135612,-5.147573461
25.352,4.066506202,3.190804493,-1.366172571,-5.260896285,-1.173006772,-5.288757456
25.402,3.859656179,3.679176645,-0.573480386,-5.378102661,-1.117086672,-5.288757456
25.452,4.06149375,3.859819032,-0.583226258,-5.470277493,-1.064129838,-5.487499926
25.502,4.419643407,2.025803569,-1.213589198,-4.966772947,-1.439481325,-5.556104638
25.552,4.709051392,0.866609287,-1.934092516,-4.627627774,-1.764188445,-5.609829248
25.602,4.940799455,0.053130484,-2.610994446,-1.699597345,-1.320202535,-5.651849067
25.652,5.125140681,-0.068936426,-3.208386304,-1.405874496,-1.493526923,-5.684682735
25.702,5.12061293,0.02335765,-2.203686923,-2.056014286,-0.720632388,-5.371195205
25.752,4.566684607,0.408941056,-0.666861346,-2.720763081,-0.226478952,-5.297693923
25.802,1.713333979,1.06254341,-0.01290186,-3.30286048,-0.004982509,-5.315276678
25.852,1.090237248,1.783698934,0.197406851,-3.795253213,0.009700696,-5.145913126
25.902,1.722264229,1.805806681,-0.007545999,-3.983996851,-0.094125281,-4.822748306
25.952,2.417483156,0.621580482,-0.358291191,-3.434730021,-0.391676097,-4.894931041
26.002,3.040369627,0.009567028,-0.997873496,-1.190834146,-0.497407285,-5.080778159
26.052,3.574875674,-0.208474995,-1.718034971,-0.446620637,-0.713156897,-5.235988774
26.102,2.913591954,0.003959125,-0.471507528,-0.9573493,-1.358906388,-5.358484435
26.152,1.510760926,0.338455665,-0.00014743,-1.676449203,-2.075417075,-5.454865222
26.202,2.080631805,0.010266178,-0.21756275,-1.889518144,-2.27869203,-5.530521704
26.252,2.742796676,-0.150994911,-0.802864287,-1.99158261,-2.306608919,-5.589803947
26.302,1.586067471,0.025149441,-0.21571538,-2.618139074,-2.2754782,-5.636191911
26.352,1.420760149,0.430693934,-0.019143876,-3.21455308,-2.335251781,-5.672451667
26.402,2.010671276,0.703672572,-0.193797412,-3.721394343,-1.958172524,-5.700771325
26.452,2.680067209,0.605454173,-0.753315699,-4.141811453,-1.724325375,-5.722875541
26.502,2.36807828,1.229491788,-0.39037658,-4.484813636,-2.224786809,-5.740119947
26.552,2.326001293,1.94970799,-0.394246233,-4.761394362,-2.72882085,-5.753567874
26.602,2.888325045,0.447480675,-0.965986624,-1.777526509,-2.412158818,-5.764052028
26.652,3.446011791,-0.000139124,-1.685342527,-0.436545302,-2.44330427,-5.772223706
26.702,3.914414557,0.16754998,-2.3649638,-0.903467988,-2.999244369,-5.778591824
26.752,3.753122006,0.725140054,-2.170326945,-1.620588732,-3.540112555,-5.783553752
26.802,2.910121622,1.430308527,-0.657301194,-2.323178683,-3.777489917,-5.78741958
26.852,2.636111018,2.143813684,-0.054558313,-2.957754781,-3.854214172,-5.790431185
26.902,1.06017351,2.799156812,0.040087489,-3.504973008,-3.974351709,-5.792777167
26.952,1.193601813,3.369988282,0.000256862,-3.9632991,-4.312976344,-5.794604549
27.002,1.875854932,1.065470155,-0.245200642,-3.094495004,-4.064041123,-5.796027916
27.052,2.55816365,0.076000274,-0.843478002,-1.669820032,-3.727457697,-5.797136555
27.102,3.162707628,-0.083175442,-1.557566231,-0.490902382,-4.096466317,-5.798000038
27.152,3.677901593,-0.281580674,-2.264208895,-0.61931472,-4.448040157,-5.798672564
27.202,4.106049637,-0.277934392,-2.9058318,-1.102633602,-2.932047342,-5.799196355
27.252,4.455816187,-0.001430656,-3.261418722,-1.811088604,-2.634836361,-5.74757934
27.302,2.430286068,0.239945537,-0.89363225,-2.499087928,-3.173354836,-5.755405601
